,0
657,112.80000000000001
658,117.2
659,120.39999999999999
660,117.6
661,112.80000000000001
662,116.80000000000003
663,110.80000000000001
664,121.6
665,115.99999999999999
666,120.80000000000003
667,113.4
668,114.60000000000002
669,125.2
670,122.80000000000001
671,115.0
672,121.80000000000001
673,116.80000000000003
674,114.60000000000002
675,115.60000000000001
676,117.80000000000001
677,109.2
678,114.60000000000002
679,112.40000000000002
680,108.80000000000001
681,111.8
682,110.80000000000001
683,121.2
684,115.0
685,112.60000000000001
686,118.19999999999999
687,119.0
688,112.60000000000001
689,111.60000000000001
690,116.40000000000002
691,118.4
692,116.2
693,119.0
694,111.99999999999999
695,120.39999999999999
696,110.60000000000002
697,111.39999999999999
698,114.4
699,117.6
700,115.99999999999999
701,123.20000000000002
702,117.2
703,111.2
704,115.39999999999999
705,109.4
706,118.19999999999999
707,109.80000000000001
708,106.0
709,117.00000000000001
710,121.4
711,111.0
712,118.0
713,121.00000000000001
714,117.00000000000001
715,116.40000000000002
716,113.80000000000001
717,119.8
718,111.0
719,117.4
720,109.4
721,118.4
722,115.2
723,114.4
724,110.60000000000002
725,113.4
726,108.4
727,119.4
728,113.2
729,111.2
730,112.80000000000001
731,106.60000000000001
732,107.4
733,113.80000000000001
734,117.6
735,108.2
736,115.2
737,116.2
738,115.60000000000001
739,112.2
740,109.0
741,114.4
742,117.80000000000001
743,115.99999999999999
744,110.80000000000001
745,114.0
746,110.0
747,116.80000000000003
748,111.99999999999999
749,112.80000000000001
750,114.0
751,119.20000000000002
752,118.0
753,111.99999999999999
754,121.00000000000001
755,117.80000000000001
756,117.4
757,115.39999999999999
758,110.80000000000001
759,112.2
760,116.60000000000001
761,113.80000000000001
762,110.20000000000002
763,110.60000000000002
764,111.8
765,119.99999999999999
766,116.40000000000002
767,115.99999999999999
768,106.4
769,106.60000000000001
770,114.80000000000001
771,110.60000000000002
772,114.20000000000002
773,119.4
774,120.2
775,113.2
776,109.60000000000001
777,115.39999999999999
778,109.80000000000001
779,115.0
780,110.0
781,113.6
782,115.2
783,122.4
784,114.20000000000002
785,110.60000000000002
786,111.8
787,114.20000000000002
788,117.4
789,108.80000000000001
790,108.80000000000001
791,114.20000000000002
792,110.80000000000001
793,115.99999999999999
794,114.4
795,109.4
796,117.00000000000001
797,110.4
798,113.6
799,109.60000000000001
800,114.80000000000001
801,108.80000000000001
802,111.60000000000001
803,109.0
804,108.80000000000001
805,111.99999999999999
806,113.80000000000001
807,117.80000000000001
808,114.4
809,116.60000000000001
810,111.8
811,113.80000000000001
812,110.20000000000002
813,113.0
814,114.80000000000001
815,111.2
816,111.0
817,116.2
818,111.99999999999999
819,113.6
820,110.60000000000002
821,110.0
822,109.4
823,111.0
824,107.4
825,113.2
826,111.99999999999999
827,113.2
828,112.60000000000001
829,110.80000000000001
830,107.80000000000001
831,110.0
832,108.2
833,109.2
834,118.19999999999999
835,108.60000000000001
836,108.80000000000001
837,115.99999999999999
838,108.0
839,112.80000000000001
840,112.2
841,114.60000000000002
842,111.99999999999999
843,106.0
844,117.6
845,107.80000000000001
846,114.80000000000001
847,115.8
848,111.8
849,112.2
850,113.6
851,106.0
852,117.2
853,114.4
854,110.20000000000002
855,111.99999999999999
856,107.60000000000001
857,109.0
858,108.80000000000001
859,111.8
860,112.80000000000001
861,115.99999999999999
862,113.0
863,108.2
864,110.60000000000002
865,108.80000000000001
866,112.80000000000001
867,110.0
868,115.39999999999999
869,114.4
870,117.2
871,110.0
872,113.4
873,112.2
874,111.60000000000001
875,111.39999999999999
876,109.80000000000001
877,111.2
878,110.60000000000002
879,112.40000000000002
880,107.60000000000001
881,111.99999999999999
882,117.80000000000001
883,113.2
884,111.8
885,111.8
886,110.20000000000002
887,112.2
888,109.4
889,107.4
890,110.80000000000001
891,110.60000000000002
892,114.80000000000001
893,105.2
894,114.4
895,108.4
896,113.6
897,113.6
898,110.80000000000001
899,114.60000000000002
900,109.4
901,107.4
902,112.80000000000001
903,111.2
904,114.60000000000002
905,109.0
906,116.60000000000001
907,108.60000000000001
908,110.60000000000002
909,113.4
910,107.2
911,107.0
912,111.0
913,106.60000000000001
914,109.2
915,115.60000000000001
916,112.40000000000002
917,111.39999999999999
918,115.8
919,115.8
920,107.80000000000001
921,113.6
922,114.20000000000002
923,107.2
924,118.60000000000002
925,114.60000000000002
926,106.4
927,114.0
928,108.0
929,114.60000000000002
930,112.2
931,115.2
