,0
0,348.995361328125
1,23373.0859375
2,293.4096374511719
3,377.6365051269531
4,345.44427490234375
5,371.1549377441406
6,333.5237121582031
7,23431.634765625
8,46413.98046875
9,23383.80859375
10,342.7209777832031
11,46444.97265625
12,356.3585205078125
13,330.6622314453125
14,346.8922119140625
15,350.99310302734375
16,407.7305908203125
17,340.1016845703125
18,360.9855651855469
19,364.0582275390625
20,23378.513671875
21,309.5534973144531
22,366.3450012207031
23,23367.966796875
24,349.9006652832031
25,359.4527893066406
26,23333.30078125
27,341.4665832519531
28,376.1086730957031
29,23392.7890625
30,331.19195556640625
31,46351.48046875
32,23447.306640625
33,361.84130859375
34,355.40814208984375
35,349.00286865234375
36,23372.3359375
37,23323.32421875
38,369.30712890625
39,328.28997802734375
40,358.9930419921875
41,46354.4921875
42,420.09906005859375
43,348.2502746582031
44,371.0980224609375
45,23309.05859375
46,346.3167419433594
47,357.5586242675781
48,338.1231689453125
49,340.7610778808594
50,360.6007080078125
51,23303.939453125
52,23349.91796875
53,23357.794921875
54,23392.6640625
55,325.724853515625
56,374.0509948730469
57,346.6932067871094
58,23359.517578125
59,393.2283935546875
60,23368.52734375
61,324.7386169433594
62,365.7884521484375
63,23333.767578125
64,353.03021240234375
65,23300.212890625
66,356.4264221191406
67,365.9831848144531
68,365.51104736328125
69,332.3433837890625
70,340.92742919921875
71,352.1346435546875
72,307.8465270996094
73,23376.96875
74,46438.41015625
75,368.8472900390625
76,357.5573425292969
77,23328.759765625
78,336.5240478515625
79,391.8078308105469
80,346.8761291503906
81,23416.751953125
82,46359.1171875
83,358.5133361816406
84,320.9519958496094
85,352.8945007324219
86,377.9407653808594
87,356.1971435546875
88,371.5475158691406
89,351.20550537109375
90,23427.708984375
91,379.71441650390625
92,23334.06640625
93,46350.73046875
94,347.67999267578125
95,327.2013244628906
96,23353.591796875
97,23291.41796875
98,342.8622131347656
99,321.2918701171875
100,363.7370300292969
101,23396.5703125
102,339.43157958984375
103,364.2300109863281
104,23338.431640625
105,383.1234130859375
106,373.5390930175781
107,353.35845947265625
108,327.2415466308594
109,340.1209716796875
110,357.60986328125
111,320.0626220703125
112,325.6752014160156
113,23367.921875
114,363.9426574707031
115,327.6903076171875
116,327.4943542480469
117,366.0813293457031
118,343.78497314453125
119,23413.908203125
120,363.5029296875
121,373.7493591308594
122,333.18963623046875
123,46370.14453125
124,23353.2578125
125,23369.052734375
126,331.496826171875
127,377.97698974609375
128,299.7601318359375
129,325.2303161621094
130,23428.58984375
131,378.3443603515625
132,379.1039733886719
133,391.65032958984375
134,345.2228698730469
135,347.5813293457031
136,339.6961669921875
137,303.6751403808594
138,380.8684997558594
139,345.0849304199219
140,23227.98046875
141,335.944091796875
142,383.69451904296875
143,23415.0078125
144,376.11376953125
145,378.9135437011719
146,23419.552734375
147,354.6920471191406
148,346.4866943359375
149,359.55828857421875
150,344.1173095703125
151,351.6507263183594
152,397.1400146484375
153,349.501708984375
154,351.3224182128906
155,340.9407653808594
156,23382.89453125
157,303.2205810546875
158,352.27044677734375
159,315.4681091308594
160,333.5455017089844
161,300.9269714355469
162,23353.806640625
163,310.7826232910156
164,291.32818603515625
165,23364.9296875
166,326.0409240722656
167,330.4538879394531
168,364.81787109375
169,372.119384765625
170,322.6141052246094
171,331.4295959472656
172,23346.587890625
173,345.7784423828125
174,308.8749084472656
175,314.5745544433594
176,69332.59375
177,315.4129638671875
178,321.2054443359375
179,329.2582092285156
180,23351.560546875
181,299.8533935546875
182,317.6027526855469
183,341.85247802734375
184,46550.75
185,308.65087890625
186,23348.32421875
187,23332.396484375
188,23238.654296875
189,332.17095947265625
190,301.424560546875
191,305.35015869140625
192,23531.658203125
193,343.0857238769531
194,361.7410888671875
195,46545.46484375
196,321.0754089355469
197,322.94891357421875
198,336.33734130859375
199,347.1033020019531
200,315.4759521484375
201,325.200439453125
